"host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_verifications","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","number_of_reviews","reviews_per_month","review_scores_rating","instant_bookable","fully_booked_30"
"9988043","2013/11/13","within a few hours",100,100,"t",2,"['email', 'phone']",-34.1466,18.43658,"Entire home/apt",4,2,2,2,1930,3,90,3,90,10,0.08,4.9,"f","no"
"382297557","2020/12/30","within an hour",100,100,"t",1,"['phone']",-33.9412479,18.5046468,"Entire home/apt",4,1,2,3,1800,3,365,3,365,23,1.04,5,"f","no"
"440918051","2022/01/17","within a day",100,100,"f",1,"['email', 'phone']",-33.9314026,18.4498503,"Private room",1,1,1,1,680,3,90,3,90,1,0.16,5,"f","no"
"34037145","2015/05/23","within a day",70,84,"f",9,"['phone']",-33.93574,18.44299,"Private room",2,1,0,8,763,1,1125,1,1125,37,0.3,4.95,"f","no"
"690708117","2025/04/18","within an hour",100,86,"f",16,"['email', 'phone']",-33.92202,18.420753,"Entire home/apt",2,1,1,1,1739,2,1080,2.2,1125,5,2.38,4.8,"f","no"
"54286563","2016/01/11","within an hour",100,92,"f",2,"['email', 'phone']",-33.98794,18.45076,"Entire home/apt",2,1,1,1,908,2,365,2,365,10,1.28,5,"f","no"
"185884095","2018/04/23","within an hour",100,74,"f",35,"['email', 'phone']",-33.89987,18.40457,"Entire home/apt",6,3,3,3,9676,14,365,14,365,1,1,5,"f","no"
"7596678","2013/07/19","within an hour",100,98,"t",8,"['email', 'phone']",-34.01016,18.37726,"Private room",2,1,1,1,2729,3,21,1.5,731,33,1.1,4.91,"t","no"
"666329405","2024/12/10","within an hour",100,100,"f",1,"['email', 'phone']",-33.9135235,18.4251448,"Entire home/apt",2,1,0,1,1118,2,365,2.2,1125,11,1.28,4.09,"t","no"
"48118714","2015/11/04","within an hour",100,96,"t",41,"['email', 'phone', 'work_email']",-33.95333,18.38079,"Entire home/apt",2,1,1,1,3819,2,60,2.1,1125,87,0.92,4.93,"f","no"
"3961462","2012/10/24","within an hour",100,100,"f",108,"['phone']",-33.82344436,18.47785398,"Entire home/apt",4,1,2,3,1722,1,1125,2.4,1125,14,0.43,4.79,"t","no"
"255727391","2019/04/14","within an hour",97,95,"f",31,"['email', 'phone']",-33.92065565,18.42361152,"Entire home/apt",4,2,2,2,1302,2,365,2,365,26,1.03,4.77,"f","yes"
"22187341","2014/10/06","within a few hours",100,96,"t",1,"['email', 'phone', 'work_email']",-33.98856,18.45276,"Entire home/apt",2,1,1,2,1085,3,21,3,21,25,0.71,4.8,"f","no"
"236166207","2019/01/12","a few days or more",0,50,"f",1,"['phone']",-33.93842,18.49475,"Entire home/apt",2,1,1,2,550,14,730,14,730,6,0.13,5,"f","yes"
"3961462","2012/10/24","within an hour",100,100,"f",108,"['phone']",-33.893448,18.482618,"Entire home/apt",2,1,1,1,1338,1,1125,2.4,1125,3,0.04,3.33,"t","no"
"4696165","2013/01/14","within an hour",100,95,"t",5,"['email', 'phone']",-33.91041,18.39552,"Entire home/apt",2,1,1,1,1034,21,180,21,180,75,0.69,4.92,"f","yes"
"3961462","2012/10/24","within an hour",100,100,"f",108,"['phone']",-33.817463,18.475157,"Entire home/apt",4,2,2,2,1662,1,1125,2.4,1125,13,0.17,4.54,"t","no"
"91290407","2016/08/22","within an hour",100,98,"t",1,"['email', 'phone']",-34.12048,18.45635,"Entire home/apt",3,1,1,2,828,2,90,2,1125,88,0.81,4.97,"f","yes"
"9993010","2013/11/13","within an hour",100,94,"t",2,"['phone']",-33.92403,18.41908,"Entire home/apt",2,1,1,1,1389,1,365,1,365,3,0.51,5,"f","yes"
"8643908","2013/09/05","within a day",80,21,"f",4,"['email', 'phone']",-34.034,18.42832,"Entire home/apt",16,6,8,14,24000,7,1125,7,1125,1,0.05,5,"f","no"
"9547466","2013/10/21","within an hour",100,100,"f",1,"['email', 'phone', 'work_email']",-33.92705,18.41513,"Entire home/apt",2,1,0,2,1119,3,1125,3,1125,43,0.75,4.86,"t","yes"
"62209739","2016/03/09","within an hour",100,99,"t",5,"['email', 'phone']",-33.80841118,18.47041145,"Entire home/apt",2,1,1,1,1158,2,365,1.5,731,57,2.59,4.86,"t","no"
"26616592","2015/01/24","within a few hours",100,100,"t",1,"['email', 'phone']",-34.15298,18.42864,"Entire home/apt",3,1,1,1,755,4,1125,4,1125,61,0.48,4.87,"f","yes"
"140529354","2017/07/15","within an hour",100,91,"t",1,"['email', 'phone']",-34.00809,18.43129,"Entire home/apt",4,1,1,2,2842,2,28,2.2,28,51,1.61,4.98,"f","no"
"51398867","2015/12/15","within an hour",100,100,"t",1,"['email', 'phone', 'work_email']",-33.92077,18.38229,"Entire home/apt",2,1,0,1,753,2,1125,2,1125,205,1.93,4.76,"t","yes"
"172110235","2018/02/07","within an hour",100,100,"f",48,"['email', 'phone', 'work_email']",-33.81747,18.47464,"Entire home/apt",4,2,2,3,1280,3,31,3,731,1,1,2,"t","no"
"420656430","2021/08/29","within an hour",100,100,"f",1,"['email', 'phone']",-34.16318,18.43024,"Entire home/apt",4,2,2,3,1750,2,365,2,365,22,0.47,5,"f","no"
"342987189","2020/04/02","within an hour",100,91,"t",1,"['email', 'phone']",-33.95147,18.38104,"Entire home/apt",2,1,1,1,3472,2,1125,2,1125,52,0.9,4.96,"f","no"
"579161522","2024/05/23","within an hour",99,97,"f",41,"['email', 'phone']",-33.9224339,18.4179849,"Entire home/apt",2,1,1,1,1527,2,60,2,1125,4,0.29,4.25,"f","yes"
"709540065","2025/07/25","within an hour",100,100,"f",2,"['email', 'phone']",-34.1093122,18.4674372,"Entire home/apt",2,1,1,1,1026,1,365,5.4,365,1,0.67,5,"t","no"
"497693252","2023/01/24","within an hour",100,100,"f",3,"['email', 'phone']",-33.92043,18.42341,"Entire home/apt",2,1,1,1,1131,15,365,15,365,1,0.52,5,"f","no"
"484416305","2022/10/20","within an hour",100,63,"t",1,"['email', 'phone']",-34.194255,18.3760751,"Entire home/apt",6,3.5,3,4,3953,2,365,2.2,365,39,1.18,4.97,"f","no"
"49874735","2015/11/25","within an hour",100,93,"t",2,"['email', 'phone']",-34.07821,18.86088,"Entire home/apt",8,3.5,4,5,6325,7,90,5,90,34,0.32,5,"f","no"
"4310690","2012/12/03","within an hour",100,86,"t",24,"['email', 'phone', 'work_email']",-34.21022267,18.46002937,"Entire home/apt",6,2,3,4,2227,4,27,4.6,54.8,18,1.71,5,"f","no"
"26188033","2015/01/16","within a few hours",100,95,"f",3,"['email', 'phone']",-33.94992,18.48577,"Entire home/apt",2,1,1,1,383,5,90,5,90,24,0.54,4.83,"f","no"
"43936254","2015/09/11","a few days or more",20,11,"f",2,"['email', 'phone']",-34.09603,18.37502,"Entire home/apt",4,2,2,3,2017,3,1125,3,1125,46,0.4,4.98,"f","yes"
"8611915","2013/09/03","within an hour",100,96,"f",9,"['email', 'phone']",-34.01136029,18.40201426,"Entire home/apt",2,1,1,1,2778,1,1125,1,1125,3,0.33,4.67,"t","yes"
"22926377","2014/10/24","within an hour",100,93,"t",5,"['email', 'phone', 'work_email']",-33.94969,18.3816,"Entire home/apt",8,2,4,5,6000,3,90,3,90,165,1.4,4.88,"f","no"
"15671365","2014/05/18","within an hour",100,100,"t",3,"['email', 'phone']",-34.13488,18.41481,"Entire home/apt",2,1,1,1,623,2,60,2.1,1125,19,0.16,4.84,"f","no"
"120161378","2017/03/10","within an hour",100,91,"f",1,"['email', 'phone', 'work_email']",-34.13996,18.3584,"Private room",2,1,1,1,630,1,1125,1,1125,68,0.97,4.78,"f","yes"
"598309563","2024/08/26","within an hour",100,91,"t",52,"['email', 'phone']",-33.9429502,18.4240325,"Entire home/apt",2,1,1,1,1424,1,1125,2,1125,3,0.27,5,"f","no"
"69213919","2016/04/27","within an hour",100,100,"f",3,"['email', 'phone']",-33.91851017,18.38692032,"Entire home/apt",2,1,1,1,896,2,1125,2.5,1125,7,0.32,4.57,"t","no"
"237367566","2019/01/18","within an hour",85,72,"f",21,"['email', 'phone', 'work_email']",-33.92680139,18.38253658,"Entire home/apt",8,3,4,5,5538,2,120,2,120,7,0.33,4.71,"f","no"
"90306052","2016/08/16","within an hour",100,100,"f",1,"['email', 'phone']",-33.87789,18.6398,"Entire home/apt",6,2,3,4,3938,3,365,3,365,3,0.16,4.33,"f","no"
"546109297","2023/11/12","within a few hours",100,90,"t",5,"['email', 'phone']",-33.96569858,18.37547956,"Private room",2,1,1,1,9844,3,365,3,365,21,0.96,5,"f","no"
"216147165","2018/09/18","within a few hours",100,66,"f",2,"['email', 'phone']",-33.94227242,18.47589777,"Private room",2,1,1,1,452,2,14,2,14,14,0.67,4.71,"f","no"
"307851756","2019/11/07","within an hour",100,98,"f",1,"['email', 'phone']",-33.9001223,18.4072309,"Entire home/apt",5,1,2,2,14850,1,90,1,1125,77,4.49,4.75,"t","yes"
"78037072","2016/06/16","within an hour",100,88,"t",1,"['email', 'phone']",-33.94294898,18.42413639,"Entire home/apt",2,1,1,1,958,2,30,2,30,3,0.5,5,"f","no"
"28600707","2015/03/02","within an hour",97,88,"t",9,"['email', 'phone']",-33.92004843,18.42320721,"Entire home/apt",4,2,2,2,1893,1,365,2.2,1125,4,0.68,3.75,"f","no"
"314421235","2019/12/04","within a few hours",100,88,"t",1,"['email', 'phone']",-34.11521,18.82359,"Entire home/apt",4,2,3,3,3248,3,90,3,90,9,0.2,5,"f","no"
"71307556","2016/05/10","within an hour",100,100,"f",1,"['email', 'phone']",-34.12694489,18.38796562,"Private room",2,1,1,2,715,2,1125,2,1125,5,0.56,5,"f","no"
"105738009","2016/11/30","within an hour",100,98,"f",2,"['email', 'phone']",-34.11859442,18.82915523,"Entire home/apt",2,1,1,1,391,1,1125,1,1125,2,0.88,4,"f","yes"
"188138934","2018/05/06","within an hour",100,100,"t",2,"['email', 'phone']",-34.01993,18.45341,"Entire home/apt",8,3.5,4,5,9000,7,21,7,1125,5,0.15,5,"f","yes"
"237526078","2019/01/19","within an hour",100,100,"f",1,"['email', 'phone']",-34.05566,18.82359,"Private room",3,1,1,2,371,1,1125,1,1125,53,1.25,4.87,"t","no"
"503479811","2023/03/02","within an hour",100,99,"f",43,"['email', 'phone']",-33.92708759,18.42637185,"Entire home/apt",2,1,1,1,1135,1,1125,1,844.2,16,1.45,4.88,"t","no"
"3007257","2012/07/21","within an hour",100,95,"t",23,"['email', 'phone']",-34.12478,18.44919,"Entire home/apt",4,1,2,3,2372,2,365,3.2,365,4,0.3,5,"f","no"
"10484698","2013/12/07","within an hour",100,82,"t",12,"['email', 'phone']",-33.97568359,18.4612322,"Entire home/apt",8,3,4,6,10026,4,21,4,21,3,0.33,5,"f","yes"
"500459966","2023/02/10","within an hour",99,91,"f",32,"['phone']",-33.90792835,18.39524564,"Entire home/apt",4,2,2,2,2800,4,365,4,365,2,0.23,4.5,"f","yes"
"105126089","2016/11/25","within a few hours",100,89,"f",1,"['email', 'phone']",-34.16827,18.85217,"Entire home/apt",3,2,2,2,1953,2,365,2,365,8,0.39,4.88,"f","no"
"5247716","2013/02/27","within an hour",100,100,"f",1,"['email', 'phone']",-33.7868999,18.4590511,"Entire home/apt",4,2,2,3,1407,3,180,3,180,5,0.91,5,"f","no"
"48747948","2015/11/11","within a few hours",100,83,"f",2,"['email', 'phone']",-33.97291,18.45711,"Entire home/apt",2,1,1,1,1079,2,120,2,120,29,0.25,5,"f","no"
"235014861","2019/01/07","within an hour",100,88,"f",2,"['phone']",-33.89728,18.5094,"Entire home/apt",4,2,2,3,2500,2,363,2,363,3,0.41,5,"t","no"
"506214031","2023/03/20","within a day",100,20,"f",8,"['email', 'phone']",-33.8113537,18.4730857,"Private room",2,1,1,1,1040,1,90,1.3,90,1,0.11,5,"f","no"
"518509691","2023/06/06","within a day",100,100,"f",2,"['email', 'phone']",-34.0519491,18.3380183,"Entire home/apt",2,1,1,1,1658,2,1125,2,1125,9,0.38,5,"t","no"
"544867810","2023/11/04","within an hour",97,98,"t",12,"['email', 'phone']",-33.90991,18.4151,"Entire home/apt",2,1,1,1,1454,1,60,1,1125,66,3.16,4.91,"t","no"
"675810275","2025/01/29","within a few hours",100,100,"f",1,"['email', 'phone']",-34.125394,18.450384,"Entire home/apt",2,1,1,2,1103,2,150,2,150,4,0.6,4.75,"f","yes"
"109934727","2017/01/05","within a few hours",100,96,"t",1,"['email', 'phone']",-34.09709,18.35775,"Entire home/apt",4,1,2,3,960,2,365,2,365,198,1.87,4.96,"f","no"
"406379416","2021/06/10","within a few hours",100,54,"f",3,"['email', 'phone']",-33.91794586,18.42365837,"Entire home/apt",2,1,1,1,1336,14,93,12.5,93,34,0.67,4.62,"f","yes"
"6632498","2013/05/29","within an hour",96,94,"t",75,"['email', 'phone']",-33.96170425,18.37474632,"Entire home/apt",6,4,3,3,6403,3,365,3.9,365,30,0.37,4.57,"f","no"
"23646216","2014/11/12","within an hour",100,65,"t",4,"['email', 'phone', 'work_email']",-33.96232,18.38487,"Entire home/apt",6,3,3,3,13500,5,90,5,90,7,0.09,4.86,"f","yes"
"551075160","2023/12/15","within an hour",100,100,"f",46,"['phone']",-33.9129103,18.3919639,"Entire home/apt",2,1,0,1,1230,1,60,1.9,1125,6,3.67,4.33,"t","no"
"21308172","2014/09/14","within an hour",100,90,"f",3,"['email', 'phone', 'work_email']",-34.02230815,18.35718645,"Entire home/apt",2,1,1,1,1800,2,30,2,30,18,1.59,4.89,"f","no"
"389485317","2021/02/21","within a day",100,95,"f",1,"['email', 'phone']",-34.097275,18.358044,"Entire home/apt",10,4.5,6,8,10628,2,365,2.3,365,59,1.09,4.97,"f","no"
"22368330","2014/10/10","within a few hours",100,81,"t",2,"['email', 'phone']",-33.97066,18.4894,"Entire home/apt",2,1,1,1,890,2,90,2,90,13,0.1,4.92,"f","yes"
"162118854","2017/12/10","within an hour",94,97,"t",14,"['email', 'phone']",-33.92399,18.37976,"Entire home/apt",4,1,2,2,1901,3,365,3.1,365,49,2.28,4.76,"f","no"
"550791516","2023/12/13","within an hour",90,98,"f",30,"['email', 'phone']",-33.97742388,18.46590203,"Entire home/apt",4,2,2,2,1807,2,365,2.3,365,2,0.75,4,"t","yes"
"63094549","2016/03/15","within an hour",100,60,"t",5,"['email', 'phone']",-33.81549,18.48515,"Entire home/apt",8,2,3,5,4250,10,730,10,730,3,0.07,5,"f","yes"
"445649330","2022/02/18","within an hour",100,100,"f",38,"['email', 'phone']",-33.9104344,18.42119083,"Entire home/apt",4,2,2,3,6746,2,1125,2,73,2,0.1,4.5,"t","no"
"7970528","2013/08/06","within an hour",92,87,"t",2,"['email', 'phone', 'work_email']",-33.91699,18.42228,"Entire home/apt",3,1,1,2,786,3,365,3,365,63,3.24,4.79,"t","no"
"542225313","2023/10/17","within an hour",100,90,"t",3,"['phone']",-34.06556616,18.83548469,"Entire home/apt",8,3,4,5,2610,3,29,3.1,29,1,0.11,3,"f","no"
"56471226","2016/01/28","within an hour",100,100,"t",3,"['email', 'phone', 'work_email']",-33.90087079,18.40256571,"Entire home/apt",4,1,2,2,3265,2,21,2,21,63,2.78,4.97,"f","yes"
"682502381","2025/03/05","within an hour",100,100,"f",1,"['email', 'phone']",-33.89598,18.61356,"Entire home/apt",2,1,1,1,473,2,365,2,365,10,1.81,4.9,"t","yes"
"30250824","2015/03/30","within a day",50,58,"f",1,"['email', 'phone']",-33.79547,18.45883,"Entire home/apt",4,2,2,2,1350,2,1125,2,1125,32,0.26,4.88,"f","no"
"82007512","2016/07/06","within an hour",100,95,"f",4,"['email', 'phone']",-33.91982,18.42356,"Entire home/apt",2,1,1,1,1548,1,365,1,365,4,0.71,4.5,"t","no"
"99897298","2016/10/16","within an hour",100,88,"f",2,"['email', 'phone', 'work_email']",-33.98013,18.47636,"Entire home/apt",6,2,3,3,3276,1,1125,2.3,1125,82,0.77,4.9,"f","no"
"25670945","2015/01/06","within a few hours",100,65,"t",3,"['phone']",-33.90753,18.40866,"Entire home/apt",2,1,1,2,1177,6,120,6,120,40,0.4,4.8,"f","no"
"132318496","2017/05/28","within an hour",100,63,"f",2,"['email', 'phone']",-33.94938,18.38494,"Entire home/apt",6,3,3,3,2551,5,1125,5,1125,99,1.03,4.94,"f","no"
"548659413","2023/11/29","within an hour",100,100,"t",2,"['email', 'phone']",-34.029463,18.3452416,"Entire home/apt",2,1,1,1,2247,2,29,2,29,10,0.48,5,"f","yes"
"485689527","2022/10/30","within an hour",100,94,"t",27,"['email', 'phone', 'work_email']",-33.82494505,18.4835639,"Entire home/apt",2,1,1,1,767,2,14,1.4,1125,47,2.13,4.94,"f","no"
"169625596","2018/01/24","within an hour",100,100,"t",3,"['email', 'phone', 'work_email']",-34.03287,18.43365,"Entire home/apt",2,1,1,1,1200,2,1125,2,1125,130,1.74,4.88,"t","no"
"63202380","2016/03/16","within an hour",100,90,"f",13,"['email', 'phone', 'work_email']",-33.9283675,18.3809329,"Entire home/apt",2,1,1,1,1059,2,1080,2.2,1125,38,2.01,4.5,"f","no"
"430827758","2021/11/07","within a day",100,50,"f",1,"['email', 'phone']",-34.04878,18.45221,"Entire home/apt",6,2,3,3,4500,7,21,7,21,7,0.15,5,"f","yes"
"10514953","2013/12/09","within an hour",100,94,"t",3,"['email', 'phone', 'work_email']",-33.95455,18.38549,"Entire home/apt",8,4,4,4,10000,8,365,8,365,1,0.11,5,"f","yes"
"31361707","2015/04/16","within an hour",100,84,"t",63,"['email', 'phone']",-33.9238605,18.4157589,"Entire home/apt",4,2,2,2,2842,3,90,4,1125,28,1.49,4.96,"f","no"
"710745747","2025/07/31","within an hour",100,100,"f",1,"['email', 'phone']",-33.8913125,18.5159776,"Entire home/apt",2,1,1,1,984,2,90,2.3,1125,1,1,5,"t","no"
"27633661","2015/02/12","within a few hours",100,100,"f",4,"['email', 'phone']",-33.79881,18.50549,"Entire home/apt",2,1,1,1,914,2,90,2,938.7,27,0.62,4.41,"t","no"
"28684657","2015/03/03","within an hour",100,89,"t",5,"['email', 'phone', 'work_email']",-33.91942,18.39283,"Private room",1,1,1,1,595,6,190,6,190,23,0.19,4.83,"f","yes"
"149947990","2017/09/10","within an hour",100,92,"t",3,"['email', 'phone']",-33.91070873,18.40583334,"Entire home/apt",8,4.5,4,4,18000,7,30,6.9,30,1,0.13,5,"f","yes"
"255727391","2019/04/14","within an hour",97,95,"f",31,"['email', 'phone']",-33.90850885,18.4102454,"Entire home/apt",2,1,1,1,895,2,365,2,1125,26,0.81,4.65,"f","no"
"512754709","2023/05/02","within an hour",100,99,"t",5,"['email', 'phone']",-33.98982266,18.46791055,"Private room",2,1,1,1,799,2,365,2,365,8,0.35,4.75,"f","yes"
"70949976","2016/05/08","within an hour",100,100,"t",4,"['email', 'phone']",-33.93839,18.41669,"Entire home/apt",8,4.5,4,4,6617,2,21,2.3,1125,49,0.69,4.98,"f","yes"
"7793531","2013/07/29","within an hour",100,100,"t",6,"['email', 'phone']",-33.908649,18.400645,"Entire home/apt",6,3,3,6,2643,1,365,1.9,731,21,2.27,4.86,"t","no"
"10505487","2013/12/08","within an hour",100,98,"t",13,"['email', 'phone']",-34.10913583,18.46844629,"Entire home/apt",2,1,1,1,1380,2,31,2.7,31,4,0.46,4.5,"f","no"
"490422656","2022/12/06","within a day",50,53,"t",1,"['email', 'phone']",-33.93961,18.41619,"Entire home/apt",2,1,1,1,1032,5,30,5,30,15,0.45,4.93,"f","no"
"131774266","2017/05/24","within a day",80,69,"t",1,"['email', 'phone']",-33.9185815,18.3868487,"Entire home/apt",2,1,1,1,994,3,365,2.9,365,14,0.64,4.93,"f","no"
"470889407","2022/07/22","within an hour",100,99,"t",69,"['email', 'phone']",-33.9215591,18.3827533,"Entire home/apt",4,2,2,2,1768,2,30,3.1,14,24,2.74,4.79,"f","no"
"359135964","2020/07/29","within a day",74,67,"t",17,"['email', 'phone']",-33.91439,18.41623,"Entire home/apt",2,1,1,1,1579,2,14,2,14,6,0.11,4.67,"f","no"
"419732344","2021/08/23","within a few hours",100,75,"f",1,"['email', 'phone']",-34.13233,18.84271,"Entire home/apt",4,2,3,4,2315,5,365,5.3,365,13,0.29,4.85,"f","no"
"246521112","2019/03/03","within a day",100,50,"f",1,"['phone']",-34.01803,18.43544,"Entire home/apt",10,3,5,6,16000,7,365,7,365,2,0.22,5,"f","no"
"187046923","2018/04/30","within an hour",100,97,"f",6,"['email', 'phone']",-33.89349,18.50751,"Entire home/apt",6,2.5,3,4,2768,1,1125,1,1027.6,37,2.03,4.54,"t","yes"
"51593938","2015/12/17","within a day",92,71,"t",21,"['email', 'phone']",-33.9761451,18.4662484,"Entire home/apt",4,2,2,2,3669,2,1125,2.5,972.8,4,1.32,4.75,"f","no"
"28098318","2015/02/21","within an hour",100,92,"t",1,"['email', 'phone']",-34.11550333,18.46278402,"Private room",2,1,1,1,557,2,28,2,1125,72,2.07,5,"f","no"
"473272849","2022/08/04","within an hour",100,100,"f",1,"['phone']",-33.92619158,18.41314461,"Entire home/apt",2,1,1,1,945,1,365,1,365,3,3,5,"f","no"
"19406550","2014/08/03","within an hour",100,90,"f",14,"['email', 'phone']",-33.9541,18.38849,"Entire home/apt",6,4.5,4,5,19291,5,365,5.1,365,5,0.13,5,"f","no"
"492284516","2022/12/21","within an hour",90,44,"f",11,"['email', 'phone']",-33.92401,18.4229,"Private room",2,1,1,1,760,1,365,1,365,2,0.09,4,"f","no"
"544666638","2023/11/03","a few days or more",40,45,"f",6,"['email', 'phone']",-33.921244,18.420606,"Entire home/apt",2,1,1,1,1031,1,365,1,365,3,0.13,2.67,"f","no"
"57716430","2016/02/07","within an hour",100,98,"t",2,"['email', 'phone']",-33.9303337,18.4016767,"Entire home/apt",4,2,2,2,5215,2,90,1.4,488.6,8,0.79,5,"t","no"
"329948055","2020/01/22","within an hour",100,100,"f",2,"['email', 'phone']",-34.09812,18.4857,"Entire home/apt",5,2,3,4,1109,5,180,5,477.8,34,1.08,4.59,"f","no"
"597642544","2024/08/22","within an hour",100,100,"f",1,"['email', 'phone']",-33.81839,18.47531,"Entire home/apt",4,2,2,3,1642,2,365,2.3,1125,40,3.52,4.53,"t","no"
"510908832","2023/04/20","within an hour",92,100,"f",9,"['email', 'phone']",-33.9225,18.4176,"Entire home/apt",2,1,0,1,896,2,365,2.2,1125,9,0.33,4.89,"t","no"
"292099588","2019/09/05","within an hour",100,96,"t",2,"['email', 'phone']",-34.11171,18.82615,"Entire home/apt",2,1,1,1,873,1,1125,1,1125,60,1.03,4.93,"t","no"
"154296824","2017/10/12","within an hour",70,100,"f",6,"['email', 'phone']",-33.8099,18.46973,"Entire home/apt",4,2,2,3,4300,2,1125,2,1125,3,0.04,5,"t","no"
"3917338","2012/10/19","within an hour",100,96,"t",8,"['email', 'phone']",-33.91049,18.41238,"Entire home/apt",2,1,0,2,1569,5,120,5,1125,118,1.09,4.9,"t","no"
"48571050","2015/11/09","within a few hours",100,100,"f",1,"['email', 'phone']",-34.14286,18.4271,"Entire home/apt",8,3.5,4,4,2925,3,730,3,730,2,0.02,4.5,"f","no"
"706217028","2025/07/09","within an hour",100,97,"f",5,"['email', 'phone']",-33.87811,18.58953,"Entire home/apt",6,2,2,3,1658,1,180,1,1125,1,1,5,"t","no"
"360548152","2020/08/04","within an hour",100,97,"f",4,"['phone']",-33.91301,18.42336,"Entire home/apt",2,1,1,1,1472,2,30,2,1125,11,0.72,4.27,"f","no"
